Wavelength (nm),u',Wavelength (nm),g',Wavelength (nm),r',Wavelength (nm),i',Wavelength (nm),z_s,Wavelength (nm),Y,Wavelength (nm),z'
1076.400024,0.014407179,1076.400024,0.03479737,,,1076.400024,0.028810339,1076.400024,0.001739973,1076.400024,0.045181569,346.539978,-0.029114241
1076.599976,0.014118074,1076.599976,0.034203589,,,1076.599976,0.028378667,1076.599976,0.001740964,1076.599976,0.043063737,346.3599854,-0.028941838
1076.800049,0.013911325,1076.800049,0.033730343,,,1076.800049,0.027686022,1076.800049,0.001619791,1076.800049,0.041524962,346.1799927,-0.029758561
1077,0.013895068,1077,0.033382591,,,1077,0.02712599,1077,0.001708663,1077,0.039456248,346,-0.02926903
1077.199951,0.013519716,1077.199951,0.03277462,,,1077.199951,0.026461106,1077.199951,0.001645653,1077.199951,0.037945926,345.8199768,-0.028954333
1077.400024,0.013483261,1077.400024,0.032432195,,,1077.400024,0.026023205,1077.400024,0.001825585,1077.400024,0.0361357,345.6399841,-0.028869411
1077.599976,0.013174914,1077.599976,0.031907536,,,1077.599976,0.02551282,1077.599976,0.001755672,1077.599976,0.034698389,345.4599915,-0.028841922
1077.800049,0.01309422,1077.800049,0.031309947,,,1077.800049,0.024659783,1077.800049,0.001730779,1077.800049,0.032938261,345.2799988,-0.029209778
1078,0.012890221,1078,0.030843183,,,1078,0.02422712,1078,0.00167094,1078,0.031641919,345.1000061,-0.028892171
1078.199951,0.012730448,1078.199951,0.030490279,,,1078.199951,0.0238517,1078.199951,0.001756209,1078.199951,0.030370073,344.9199829,-0.028669177
1078.400024,0.012424646,1078.400024,0.029989928,,,1078.400024,0.02334765,1078.400024,0.001663352,1078.400024,0.029292269,344.7399902,-0.029370014
1078.599976,0.012513684,1078.599976,0.029687122,,,1078.599976,0.022938475,1078.599976,0.001740731,1078.599976,0.028201275,344.5599976,-0.028245492
1078.800049,0.012262337,1078.800049,0.02927692,,,1078.800049,0.022359176,1078.800049,0.001741868,1078.800049,0.026820006,344.3800049,-0.029521979
1079,0.012187608,1079,0.028992368,,,1079,0.022084482,1079,0.001678385,1079,0.025834676,344.1999817,-0.029068377
1079.199951,0.012016539,1079.199951,0.028565988,,,1079.199951,0.021668416,1079.199951,0.001623607,1079.199951,0.024884421,344.019989,-0.028898753
1079.400024,0.011940134,1079.400024,0.028308554,,,1079.400024,0.021367909,1079.400024,0.001785842,1079.400024,0.024251778,343.8399963,-0.02963691
1079.599976,0.011990603,1079.599976,0.027996151,,,1079.599976,0.021142809,1079.599976,0.001757763,1079.599976,0.023317933,343.6600037,-0.028570386
1079.800049,0.011813522,1079.800049,0.027729725,,,1079.800049,0.020937458,1079.800049,0.001717817,1079.800049,0.02245578,343.4799805,-0.029317927
1080,0.011551472,1080,0.027351143,,,1080,0.020736841,1080,0.001745847,1080,0.021660024,343.2999878,-0.029061368
1080.199951,0.011582823,1080.199951,0.027090607,,,1080.199951,0.020574244,1080.199951,0.00171374,1080.199951,0.020949662,343.1199951,-0.029432902
1080.400024,0.011253614,1080.400024,0.026803087,,,1080.400024,0.020629697,1080.400024,0.001673247,1080.400024,0.020167297,342.9400024,-0.029975347
1080.599976,0.011310183,1080.599976,0.026574751,,,1080.599976,0.020399047,1080.599976,0.001654131,1080.599976,0.019560695,342.7599792,-0.028971583
1080.800049,0.011234343,1080.800049,0.026554292,,,1080.800049,0.02066596,1080.800049,0.001902593,1080.800049,0.018932499,342.5799866,-0.028671887
1081,0.011185421,1081,0.026324401,,,1081,0.020783769,1081,0.001786094,1081,0.01841007,342.3999939,-0.027799854
1081.199951,0.01115561,1081.199951,0.026173154,,,1081.199951,0.020946227,1081.199951,0.001844143,1081.199951,0.017918585,342.2200012,-0.029258201
1081.400024,0.011095928,1081.400024,0.02606475,,,1081.400024,0.021340285,1081.400024,0.00179148,1081.400024,0.017184593,342.039978,-0.028722113
1081.599976,0.010935234,1081.599976,0.025858348,,,1081.599976,0.021689499,1081.599976,0.001780509,1081.599976,0.016613042,341.8599854,-0.030264262
1081.800049,0.010923662,1081.800049,0.025838684,,,1081.800049,0.022149561,1081.800049,0.001776629,1081.800049,0.016066084,341.6799927,-0.030461801
1082,0.01072537,1082,0.025561484,,,1082,0.022551943,1082,0.001796797,1082,0.015690206,341.5,-0.028779907
1082.199951,0.010673124,1082.199951,0.025431026,,,1082.199951,0.023195967,1082.199951,0.001670454,1082.199951,0.015166231,341.3199768,-0.029123103
1082.400024,0.010714888,1082.400024,0.025355723,,,1082.400024,0.023924539,1082.400024,0.00188288,1082.400024,0.014793821,341.1399841,-0.028683141
1082.599976,0.010514557,1082.599976,0.025195494,,,1082.599976,0.024539217,1082.599976,0.001782301,1082.599976,0.014243665,340.9599915,-0.030389924
1082.800049,0.010503873,1082.800049,0.025400948,,,1082.800049,0.025115132,1082.800049,0.002033619,1082.800049,0.01401633,340.7799988,-0.029958721
1083,0.010150941,1083,0.025247401,,,1083,0.025975337,1083,0.001772385,1083,0.013407131,340.5999756,-0.02986021
1083.199951,0.010393783,1083.199951,0.025378909,,,1083.199951,0.026914047,1083.199951,0.001940467,1083.199951,0.013242967,340.4199829,-0.02811859
1083.400024,0.010240746,1083.400024,0.025293071,,,1083.400024,0.027749579,1083.400024,0.001778102,1083.400024,0.012755479,340.2399902,-0.028934821
1083.599976,0.010253839,1083.599976,0.025288459,,,1083.599976,0.028711542,1083.599976,0.001958785,1083.599976,0.012451245,340.0599976,-0.029088603
1083.800049,0.010364383,1083.800049,0.025522051,,,1083.800049,0.029498449,1083.800049,0.002118884,1083.800049,0.012319145,339.8800049,-0.029052669
1084,0.010078836,1084,0.025354899,,,1084,0.030416347,1084,0.001867368,1084,0.011718459,339.6999817,-0.028962301
1084.199951,0.01008695,1084.199951,0.025694516,,,1084.199951,0.031454161,1084.199951,0.001952571,1084.199951,0.011702246,339.519989,-0.028261175
1084.400024,0.010167899,1084.400024,0.025760781,,,1084.400024,0.032443255,1084.400024,0.001953597,1084.400024,0.011252268,339.3399963,-0.029058391
1084.599976,0.009987394,1084.599976,0.025780447,,,1084.599976,0.033290599,1084.599976,0.001836844,1084.599976,0.01091776,339.1600037,-0.029221937
1084.800049,0.009872388,1084.800049,0.026161456,,,1084.800049,0.034704946,1084.800049,0.002021887,1084.800049,0.010822578,338.9799805,-0.029528404
1085,0.010016393,1085,0.026228238,,,1085,0.035760738,1085,0.001979631,1085,0.010517836,338.7999878,-0.029174594
1085.199951,0.010013224,1085.199951,0.026644083,,,1085.199951,0.037199162,1085.199951,0.00200089,1085.199951,0.010309985,338.6199951,-0.028668074
1085.400024,0.009915112,1085.400024,0.026854852,,,1085.400024,0.038114093,1085.400024,0.002127071,1085.400024,0.010236393,338.4400024,-0.02926329
1085.599976,0.010038982,1085.599976,0.027139613,,,1085.599976,0.039656866,1085.599976,0.002171295,1085.599976,0.009976571,338.2599792,-0.029461976
1085.800049,0.01004098,1085.800049,0.027658185,,,1085.800049,0.041003149,1085.800049,0.002176254,1085.800049,0.009812811,338.0799866,-0.02888708
1086,0.009849872,1086,0.02766351,,,1086,0.042247437,1086,0.002078491,1086,0.009401727,337.8999939,-0.029099453
1086.199951,0.010127385,1086.199951,0.028353227,,,1086.199951,0.043916766,1086.199951,0.002359177,1086.199951,0.009630621,337.7200012,-0.029609647
1086.400024,0.009982459,1086.400024,0.028741317,,,1086.400024,0.045224823,1086.400024,0.002217961,1086.400024,0.009306261,337.539978,-0.028855391
1086.599976,0.009965967,1086.599976,0.02920478,,,1086.599976,0.046909682,1086.599976,0.002205106,1086.599976,0.009070196,337.3599854,-0.030296398
1086.800049,0.009993618,1086.800049,0.029576492,,,1086.800049,0.048370462,1086.800049,0.002270043,1086.800049,0.00906546,337.1799927,-0.029718783
1087,0.010029315,1087,0.030023083,,,1087,0.049990527,1087,0.002399583,1087,0.008873058,337,-0.029645339
1087.199951,0.010107383,1087.199951,0.030367365,,,1087.199951,0.051384397,1087.199951,0.002410939,1087.199951,0.008797281,336.8199768,-0.029596763
1087.400024,0.010253439,1087.400024,0.031160491,,,1087.400024,0.053386461,1087.400024,0.002538236,1087.400024,0.008816481,336.6399841,-0.029449401
1087.599976,0.010024678,1087.599976,0.031270254,,,1087.599976,0.054778285,1087.599976,0.002547611,1087.599976,0.008671496,336.4599915,-0.02855555
1087.800049,0.010230046,1087.800049,0.032013543,,,1087.800049,0.0565999,1087.800049,0.002567375,1087.800049,0.008528102,336.2799988,-0.028800245
1088,0.010048264,1088,0.032278758,,,1088,0.057990137,1088,0.002542855,1088,0.00831156,336.0999756,-0.029194789
1088.199951,0.010275803,1088.199951,0.032931127,,,1088.199951,0.059966598,1088.199951,0.002768035,1088.199951,0.008297756,335.9199829,-0.029575203
1088.400024,0.010142786,1088.400024,0.033372652,,,1088.400024,0.061317567,1088.400024,0.002739354,1088.400024,0.008060221,335.7399902,-0.029836383
1088.599976,0.010077941,1088.599976,0.033750318,,,1088.599976,0.062950172,1088.599976,0.002703167,1088.599976,0.007843114,335.5599976,-0.028678859
1088.800049,0.01011976,1088.800049,0.033960644,,,1088.800049,0.064410947,1088.800049,0.002774305,1088.800049,0.007948888,335.3800049,-0.028973663
1089,0.010114943,1089,0.034472741,,,1089,0.065980077,1089,0.002815517,1089,0.007773571,335.1999817,-0.029659769
1089.199951,0.010183071,1089.199951,0.034859739,,,1089.199951,0.06777849,1089.199951,0.002906685,1089.199951,0.007615592,335.019989,-0.029920112
1089.400024,0.010244381,1089.400024,0.035155825,,,1089.400024,0.069307707,1089.400024,0.002879907,1089.400024,0.007578413,334.8399963,-0.029557128
1089.599976,0.010229234,1089.599976,0.035792015,,,1089.599976,0.070980787,1089.599976,0.00290179,1089.599976,0.00748726,334.6600037,-0.030110247
1089.800049,0.010046124,1089.800049,0.035965163,,,1089.800049,0.072149493,1089.800049,0.002902358,1089.800049,0.007250843,334.4799805,-0.029062387
1090,0.010156654,1090,0.036453437,,,1090,0.074009679,1090,0.003047546,1090,0.007174318,334.2999878,-0.029979888
1090.199951,0.010205997,1090.199951,0.0368836,,,1090.199951,0.075405099,1090.199951,0.003090744,1090.199951,0.007184083,334.1199951,-0.028999425
1090.400024,0.010203354,1090.400024,0.03730249,,,1090.400024,0.077372581,1090.400024,0.003072971,1090.400024,0.007119256,333.9400024,-0.029815424
1090.599976,0.010053768,1090.599976,0.03747987,,,1090.599976,0.078777447,1090.599976,0.003014259,1090.599976,0.006874557,333.7599792,-0.029645115
1090.800049,0.010318869,1090.800049,0.03807985,,,1090.800049,0.080644488,1090.800049,0.003142935,1090.800049,0.006981662,333.5799866,-0.02964811
1091,0.010128623,1091,0.038273048,,,1091,0.082195908,1091,0.003081701,1091,0.00674268,333.3999939,-0.028199295
1091.199951,0.010240991,1091.199951,0.038771804,,,1091.199951,0.084264658,1091.199951,0.003184982,1091.199951,0.006699105,333.2200012,-0.029162664
1091.400024,0.010141166,1091.400024,0.039197966,,,1091.400024,0.085873835,1091.400024,0.003276891,1091.400024,0.006689602,333.039978,-0.029503126
1091.599976,0.010062289,1091.599976,0.039641239,,,1091.599976,0.087907389,1091.599976,0.003282651,1091.599976,0.006690287,332.8599854,-0.028926853
1091.800049,0.010112801,1091.800049,0.040101647,,,1091.800049,0.089943714,1091.800049,0.00330702,1091.800049,0.006383108,332.6799927,-0.029560069
1092,0.010435784,1092,0.040642712,,,1092,0.092201613,1092,0.003417193,1092,0.006559778,332.5,-0.029134832
1092.199951,0.010290178,1092.199951,0.041003812,,,1092.199951,0.094186679,1092.199951,0.00339712,1092.199951,0.006521033,332.3199768,-0.028657034
1092.400024,0.010397407,1092.400024,0.041436918,,,1092.400024,0.096326478,1092.400024,0.003531447,1092.400024,0.006354075,332.1399841,-0.029159274
1092.599976,0.01051067,1092.599976,0.041989908,,,1092.599976,0.098880231,1092.599976,0.003590634,1092.599976,0.00655031,331.9599915,-0.029397579
1092.800049,0.010546355,1092.800049,0.042546429,,,1092.800049,0.10087914,1092.800049,0.00354481,1092.800049,0.006530139,331.7799988,-0.029377142
1093,0.010391625,1093,0.042900316,,,1093,0.103382498,1093,0.003614292,1093,0.006377381,331.5999756,-0.030251086
1093.199951,0.010639044,1093.199951,0.04325382,,,1093.199951,0.105368227,1093.199951,0.003582622,1093.199951,0.006321621,331.4199829,-0.02829491
1093.400024,0.010731918,1093.400024,0.044047851,,,1093.400024,0.108461022,1093.400024,0.003661658,1093.400024,0.006362725,331.2399902,-0.028299425
1093.599976,0.010865998,1093.599976,0.044484004,,,1093.599976,0.110779308,1093.599976,0.003804535,1093.599976,0.006330053,331.0599976,-0.029128091
1093.800049,0.010977705,1093.800049,0.045015946,,,1093.800049,0.113751859,1093.800049,0.003899802,1093.800049,0.006344286,330.8800049,-0.029839942
1094,0.010889274,1094,0.045513794,,,1094,0.115924873,1094,0.004033831,1094,0.006532399,330.6999817,-0.029931843
1094.199951,0.011064154,1094.199951,0.045909438,,,1094.199951,0.11848399,1094.199951,0.003976457,1094.199951,0.006419996,330.519989,-0.029724624
1094.400024,0.011194143,1094.400024,0.046275735,,,1094.400024,0.121003933,1094.400024,0.004036595,1094.400024,0.006355456,330.3399963,-0.030269081
1094.599976,0.011249667,1094.599976,0.046764333,,,1094.599976,0.123588517,1094.599976,0.004126506,1094.599976,0.006465738,330.1600037,-0.030028705
1094.800049,0.011442533,1094.800049,0.047211759,,,1094.800049,0.125865012,1094.800049,0.004227759,1094.800049,0.006457239,329.9799805,-0.028277721
1095,0.011356683,1095,0.04729335,,,1095,0.127974078,1095,0.003999928,1095,0.006349839,329.7999878,-0.027188731
1095.199951,0.011442816,1095.199951,0.04779765,,,1095.199951,0.130783528,1095.199951,0.004133881,1095.199951,0.006429477,329.6199951,-0.01900227
1095.400024,0.01156689,1095.400024,0.047891289,,,1095.400024,0.133045182,1095.400024,0.004237338,1095.400024,0.006294929,329.4400024,0.007192599
1095.599976,0.01159729,1095.599976,0.048474919,,,1095.599976,0.135282233,1095.599976,0.004283037,1095.599976,0.006530824,329.2599792,0.038014568
1095.800049,0.011555369,1095.800049,0.048359331,,,1095.800049,0.137135729,1095.800049,0.004294188,1095.800049,0.006295638,329.0799866,0.057488114
1096,0.011794776,1096,0.048692249,,,1096,0.139630213,1096,0.00450576,1096,0.006476125,328.8999939,0.052353192
1096.199951,0.011797038,1096.199951,0.048777312,,,1096.199951,0.14150095,1096.199951,0.004466049,1096.199951,0.006462556,328.7200012,0.032847721
1096.400024,0.011854847,1096.400024,0.048790656,,,1096.400024,0.143607602,1096.400024,0.004402717,1096.400024,0.006372556,328.539978,0.016308276
1096.599976,0.0120914,1096.599976,0.049161345,,,1096.599976,0.145587713,1096.599976,0.004564245,1096.599976,0.006532837,328.3599854,0.000621303
1096.800049,0.012228081,1096.800049,0.049302705,,,1096.800049,0.147533283,1096.800049,0.004609426,1096.800049,0.006534527,328.1799927,-0.013871294
1097,0.012337112,1097,0.049349055,,,1097,0.14965643,1097,0.004598015,1097,0.006572266,328,-0.022066101
1097.199951,0.012369475,1097.199951,0.049400691,,,1097.199951,0.151510268,1097.199951,0.004756809,1097.199951,0.006640837,327.8199768,-0.027729478
1097.400024,0.012402973,1097.400024,0.049392518,,,1097.400024,0.153092682,1097.400024,0.004726568,1097.400024,0.006488183,327.6399841,-0.029496994
1097.599976,0.012557473,1097.599976,0.049439278,,,1097.599976,0.154879078,1097.599976,0.004856104,1097.599976,0.006745782,327.4599915,-0.02867076
1097.800049,0.012770058,1097.800049,0.049558993,,,1097.800049,0.156998754,1097.800049,0.004928131,1097.800049,0.006726904,327.2799988,-0.030256758
1098,0.012811704,1098,0.049605507,,,1098,0.158509553,1098,0.005002529,1098,0.006857052,327.0999756,-0.028948935
1098.199951,0.012914528,1098.199951,0.049452595,,,1098.199951,0.160319001,1098.199951,0.004877371,1098.199951,0.006817452,326.9199829,-0.028443931
1098.400024,0.013112575,1098.400024,0.049581014,,,1098.400024,0.16151081,1098.400024,0.004994716,1098.400024,0.006814829,326.7399902,-0.028966056
1098.599976,0.013045941,1098.599976,0.049432158,,,1098.599976,0.163595319,1098.599976,0.004935227,1098.599976,0.006865431,326.5599976,-0.029343553
1098.800049,0.013223551,1098.800049,0.049278494,,,1098.800049,0.165145397,1098.800049,0.004980783,1098.800049,0.006925146,326.3800049,-0.029996404
1099,0.013400645,1099,0.049210444,,,1099,0.166699633,1099,0.005080611,1099,0.006998978,326.1999817,-0.028740479
1099.199951,0.013533596,1099.199951,0.049333677,,,1099.199951,0.168029815,1099.199951,0.00532252,1099.199951,0.007168967,326.019989,-0.02817928
1099.400024,0.013633627,1099.400024,0.049161278,,,1099.400024,0.169610456,1099.400024,0.005196771,1099.400024,0.007051883,325.8399963,-0.029338812
1099.599976,0.013649461,1099.599976,0.049056608,,,1099.599976,0.171005324,1099.599976,0.005152424,1099.599976,0.007129725,325.6600037,-0.028759573
1099.800049,0.014032002,1099.800049,0.049086463,,,1099.800049,0.17276004,1099.800049,0.005520848,1099.800049,0.007409771,325.4799805,-0.028895451
1100,0.013972919,1100,0.048666291,,,1100,0.173492521,1100,0.005316515,1100,0.00724702,325.2999878,-0.028515706
1100.199951,0.014372977,1100.199951,0.048825063,,,1100.199951,0.174901903,1100.199951,0.005458797,1100.199951,0.007544016,325.1199951,-0.030014265
1100.400024,0.014584024,1100.400024,0.04858147,,,1100.400024,0.176182419,1100.400024,0.005472492,1100.400024,0.007419159,324.9400024,-0.028391991
1100.599976,0.014550141,1100.599976,0.048465591,,,1100.599976,0.177121744,1100.599976,0.005350203,1100.599976,0.007676592,324.7599792,-0.028838599
1100.800049,0.014674842,1100.800049,0.048252482,,,1100.800049,0.178012237,1100.800049,0.005571054,1100.800049,0.007695564,324.5799866,-0.028987462
1101,0.01486278,1101,0.048081461,,,1101,0.178827897,1101,0.005647529,1101,0.007875917,324.3999939,-0.030824641
1101.199951,0.015243396,1101.199951,0.047887731,,,1101.199951,0.179715797,1101.199951,0.005867163,1101.199951,0.008064811,324.2200012,-0.029946402
1101.400024,0.015329091,1101.400024,0.047721453,,,1101.400024,0.180191487,1101.400024,0.005786326,1101.400024,0.008122296,324.039978,-0.029477566
1101.599976,0.015589999,1101.599976,0.047575224,,,1101.599976,0.180693969,1101.599976,0.005880952,1101.599976,0.008435071,323.8599854,-0.028701831
1101.800049,0.015885344,1101.800049,0.047353022,,,1101.800049,0.180938333,1101.800049,0.005955772,1101.800049,0.008425067,323.6799927,-0.028651601
1102,0.015952781,1102,0.047204308,,,1102,0.181330279,1102,0.006028095,1102,0.008636256,323.5,-0.029904597
1102.199951,0.01614319,1102.199951,0.04693456,,,1102.199951,0.18126981,1102.199951,0.006008776,1102.199951,0.00869338,323.3199768,-0.028826052
1102.400024,0.016292589,1102.400024,0.046479356,,,1102.400024,0.181195959,1102.400024,0.005993879,1102.400024,0.008848413,323.1399841,-0.02922648
